# -----------------------------------------------------------
# Last Update; Larry Cormier Dec 2, 2007.
# -----------------------------------------------------------
#
# Urban Flavor
#
# by Larry Cormier
#
# Adapted for TableSmith from the
# Benign Urban Encounters List by Johnny Four @ Roleplayingtips.com
#

:Start
1,{Status~by Larry Cormier}[BenignEncounters]

;BenignEncounters
1,chamber pot emptied near/on 
1,cats chasing each other dart past 
1,"please watch this cart for me, just for a minute." 
1,birds of prey circling overhead 
1,urchin approaches for minor scam 
1,shadow passes across the ground 
1,smoke rises in distance (brush fire) 
1,feeling of deja vu 
1,insect swarm/nest on building 
1,howling/barking in the distance 
1,beggar asks for alms 
1,children pester party 
1,local teen wants to join party 
1,graffiti on building 
1,stumble onto amorous teens 
1,child looking for pet frog 
1,snake slithers away 
1,street vendor (food, drink, trinkets, etc.) 
1,rainbow in the distance 
1,group of bats rise in the distance 
1,drunken fist fight 
1,stumble on lover's quarrel 
1,religious pilgrims with vow of silence are jeered at 
1,"recognized" by a drunk 
1,overturned vegetable cart 
1,criminal held in public stock 
1,sudden sun shower 
1,wind kicks up 
1,street performer(s) 
1,religious fanatic 
1,a discarded, tattered cloak 
1,a rusty old weapon found in gutter 
1,dark storm cloud approaches 
1,large beetle buzzes around head 
1,kids playing game (hide 'n seek) 
1,criminal in custody is marched past 
1,mother looking for child 
1,sandstorm 
1,small dust whirlwind 
1,a dead ox causes a gridlock 
1,an overturned cart causes a gridlock 
1,a few sun bleached papers blow by 
1,well-armed adventurers pass by 
1,roof tile falls, barely missing party 
1,approached by prostitute(s) 
1,smell of baking/cooking 
1,pimp ("you messin' with my woman?") 
1,wailing baby 
1,one person chasing another 
1,stench of feces 
1,ray of light seems to surround one person 
1,unusually cool breeze 
1,rats are following you 
1,you get a dull, throbbing headache 
1,injured bird lies helpless 
1,skunk smell 
1,eerily quiet 
1,customer angry with shopkeeper 
1,food fight occurring 
1,stung by a bee 
1,arid dust coats your mouth 
1,cop/guard walking a beat 
1,spoiled brat wants party item 
1,someone teleports away 
1,very friendly cat 
1,parent scolding child 
1,someone bumps pouch--nothing's missing 
1,find a copper piece 
1,parade in honor of minor saint, hero, etc. 
1,foreigners arguing in their own language 
1,allergic reaction to exotic spice/pollen 
1,discount holy water salesman 
1,witness a minor crime 
1,something scurries away (chipmunk) 
1,street preacher accosts you 
1,witness a major crime 
1,two religious processions meet head-on 
1,city watch follows you for 2d4 blocks 
1,find a silver piece 
1,dogs chasing each other run by 
1,very active beehive nearby 
1,howling gust of wind 
1,approaching lightning storm 
1,crow squawks repeatedly at approach 
1,rubbery mass stuck to your boot (gum) 
1,step in crap - dog, dire rat, etc. 
1,someone stomps in nearby puddle--splash! 
1,street cleaner sweeps by 
1,unconscious stranger on side of road 
1,pair of small birds harass you 
1,feral cat is trailing the party 
1,a case of mistaken identity 
1,cloud shaped as holy symbol 
1,shopping list for potions is found 
1,old ring is sticking out of the dirt 
1,one person has an intense itch 
1,hawk takes mole/mouse near party 
1,find a gold piece 
1,loose chickens peck at the street 
1,passing child drops pottery, cries 
1,raven lands in path, stares, leaves 
1,injured mounted scout charges through the street 
1,noble is carried past in a sedan chair 
1,two hooded people whisper on street 
1,young consumer is watched closely 
1,singing floats out of nearby building 
1,circus wagon trundles past, animal calls 
1,weapon sharpener approaches party 
1,large flock of birds flies acrobatics, then darts away 
1,private guards flank a door 
1,distracted senior totters straight for party 
1,weary knight is mobbed by adoring children 
1,partial eclipse of the sun 
1,emaciated children tug at party sleeves 
1,people cheer for the party 
1,a strong, young, healthy beggar asks for coin 
1,a politician on a box of soap during a speech makes eye contact with a PC 
1,a cat is stuck in a tree and mewls at the PCs 
1,an escaped pet rodent rolling around the street in its ball bumps up against a PC's leg 
1,a religious leader and his incense burning retinue cuts across the PCs' path 
1,a diseased old man resting in a chair asks for help standing up 
1,a paint can spills from above and splashes PCs 
1,political activists on parade beckon the PCs to join 
1,a dangerous fish in a tank bumps loudly against the glass 
1,a bee stings a nearby child who blindly runs to a PC for soothing 
1,a small bird egg drops out of a nest from above and land intact nearby 
1,an elf walks by with living snakes wrapped around his shoulders 
1,a visitor stops to ask for directions to an interesting place 
1,a fish vendor bends over to vomit and people point and laugh 
1,a sheet of music blows into a PC's face 
1,a garbage bin rattles; inside is a tied sack of kittens 
1,a depressed bard asks sing-song, rhetorical questions of the PCs 
1,a dangerous-looking raccoon has claimed an apple cart as his own
1,merchant beseeches PCs 
1,a known crime boss sits and reads while sweating shoe shine boy buffs and casts the PCs worried looks 
1,a woman with too much fashion going on breaks her shoe and stumbles into a PC 
1,a man gets down on one knee and proposes, drawing a crowd and knotting traffic 
1,a beggar with his hand down a drain hole brings up a ring and immediately, asks the PCs to buy it 
1,three performers in masks surround the PCs and do a ring dance around them 
1,clothing tossed out a window during a lovers' spat lands on a PC 
1,a woman drops a basket of fruit--can the PCs dodge before squashing some? 
1,a crazy man points at PC's equipment and lists its magical properties--and he's right! 
1,a little boy confronts the PCs and shoots them with an imaginary crossbow 
1,PCs pass an alleyway blocked by a new spider web 
1,a fishmonger dumps a cart of rotten fish for scavengers to clean up 
1,a young noble passes trailed by a pickpocket 
1,a messenger collides with the PCs and numerous papers start blowing around 
1,a body of an evil wizard tied to a stake, body still smoking 
1,a chatty bard walks alongside the party 
1,a chess match 
1,a person passed out from too much drink, looted, with writing on forehead
