#
# Random Weapons
#
# By Al Pence
#
#References tables shipped with TS:
#	Gems.tab
#	Magic Weapon Names.tab
#	Materials.tab
#	Creatures.tab
#		(Note: Creatures.tab is missing the Dragons group, causing an error.  I just went in and
#		 created a quick and dirty one right in the table file.  Or you can comment out the
#		 group call in Materials.tab.  Also there is a call made to Humanoid.tab in Materials.tab,
#		 that doesn't appear to exist.  I just commented it out till I either make a .tab file, or
#		 locate the missing one.)
#
	
;Start
1,[BuildSword]
1,[BuildKnife]
1,[BuildAxe]
1,[BuildBlunt]
1,[BuildPolearm]
1,[BuildBow]

:BuildSword
1-75,A [~Sword] forged of [~Common Metal], the grip crafted of [~Grip], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.
76-95,A [~Sword] forged of [~Rare Metal], the grip crafted of [~Grip], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.
96-100,A [~Sword] forged of [~Rare Metal], the grip crafted of [~Grip], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.<br>
_This blade bears the name, [~Magic Weapon Names.Start], and is enchanted [Enchantment].

:BuildKnife
1-75,A [~Knife] forged of [~Common Metal], the grip crafted of [~Grip], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.
76-95,A [~Knife] forged of [~Rare Metal], the grip crafted of [~Grip], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.
96-100,A [~Knife] forged of [~Rare Metal], the grip crafted of [~Grip], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.<br>
_This blade bears the name, [~Magic Weapon Names.Start], and is enchanted [Enchantment].

:BuildAxe
1-75,A [~Axe] forged of [~Common Metal], the handle crafted of [~Materials.Wood], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.
76-95,A [~Axe] forged of [~Rare Metal], the handle crafted of [~Materials.Wood], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.
96-100,A [~Axe] forged of [~Rare Metal], the handle crafted of [~Materials.Wood], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.<br>
_This axe bears the name, [~Magic Weapon Names.Start], and is enchanted [Enchantment].

:BuildBlunt
1-75,A [~Blunt] forged of [~Common Metal], the handle crafted of [~Materials.Wood], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.
76-95,A [~Blunt] forged of [~Rare Metal], the handle crafted of [~Materials.Wood], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.
96-100,A [~Blunt] forged of [~Rare Metal], the handle crafted of [~Materials.Wood], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.<br>
_This weapon bears the name, [~Magic Weapon Names.Start], and is enchanted [Enchantment].

:BuildPolearm
1-75,A [~Polearm] forged of [~Common Metal], the haft crafted of [~Materials.Wood], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.
76-95,A [~Polearm] forged of [~Rare Metal], the haft crafted of [~Materials.Wood], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.
96-100,A [~Polearm] forged of [~Rare Metal], the haft crafted of [~Materials.Wood], [~DecorationType].<br>
_It is [~Age], and in [~Condition] condition.<br>
_This weapon bears the name, [~Magic Weapon Names.Start], and is enchanted [Enchantment].

:BuildBow
1-95,A [~Bow] crafted of [~Materials.Wood].<br>
_It is [~Age], and in [~Condition] condition.
96-100,A [~Bow] crafted of [~Materials.Wood].<br>
_It is [~Age], and in [~Condition] condition.<br>
_This bow bears the name, [~Magic Weapon Names.Start], and is enchanted [Enchantment].

:Common Metal
1-5,copper
6-10,bronze
11-70,iron
71-90,steel
91-95,fine steel
96-100,pattern welded steel

;Rare Metal
1,[Materials.RMetal]
1,[Materials.MMetal]

;Knife
1,dagger
1,dirk
1,poniard

;Sword
1,bastard sword
1,broadsword
1,claymore
1,cutlass
1,falchion
1,flamberge
1,greatsword
1,longsword
1,rapier
1,sabre
1,scimitar
1,shortsword

;Axe
1,battle axe
1,throwing axe
1,two handed axe
1,war axe

;Blunt
1,mace
1,flail
1,war hammer
1,rider's hammer
1,morningstar
1,pick

;Polearm
1,footman's lance
1,glaive
1,halberd
1,javelin
1,lance
1,lucerne hammer
1,pike
1,spear
1,trident

;Bow
1,shortbow
1,longbow
1,rider's shortbow
1,composite bow
1,recurve bow
1,footman's crossbow
1,arbalest

;Condition
1,poor
1,fair
1,good
1,very good
1,excellent

;Age
1,ancient
1,very old
1,old
1,recently made

:Enchantment
1-75,[~Modifier] [~Attribute]
76-100,[~Modifier] [~Attribute], [~Modifier2] [~Attribute2]

;Modifier
1,-10
1,-9
1,-8
1,-7
1,-6
1,-5
1,-4
1,-3
1,-2
1,-1
1,+1
1,+2
1,+3
1,+4
1,+5
1,+6
1,+7
1,+8
1,+9
1,+10

;Modifier2
1,+1
1,+2
1,+3
1,+4
1,+5

;Attribute
1,to hit
1,damage

;Attribute2
1,fire
1,shock
1,freeze
1,poison

;Grip
1,[~Materials.Wood]
1,[~Materials.Metal]

;DecorationType
1,wound with twisted wire of [~Materials.Metal].
1,wound with twisted wire of [~Materials.MMetal].
1,inlaid with filligree of [~DecorationMaterial].
1,bound in [~Materials.Leather]

;DecorationMaterial
1,steel
1,gold
1,platinum
1,bronze
1,copper
1,[Gems.Common]
