# ---------------------------------------------------
# Last Update: verified by Valminder Dec 20, 2005.
# ---------------------------------------------------
#
# Spells
#
# Pre-generation Directives
#
# Modified by Valminder, Dec 2005.
#    Since the "Random Spells" table was more complete (it creates bonus
#       spells based on the prime ability for the spellcaster class),
#       I removed the spell generation for this table. This is only a
#       "~Reference" table now. 
#    Renamed from "AllSpell.tab"
#    Added: Adept
#           Assassin
#           Blackguard
#    Added: Summon Monster/Nature's Ally monster with LN tag.
#
# Modified by Valminder, August 2007.  (TO BE CONTINUED ONE DAY)
#    Added 'Book' variable. If Book=1, it means you can use this book.
#    The spells listed are from the Player's Handbook. If you want to add
#    another book (for example, Book of Infinite Spells), add a variable for
#    that book (ex: BoIS) and put this variable equal to 1 in the variables below.
#
# Modified by Ashon/TheRandomDM, May 2011.
#    Added Class Lists so that in other tables you can do:
#    [Spells.Wizard], or [Spells.Wizard=0] if you want specific levels

%Book%,0
%SummonType%,0

:Start
1,This table is only used when called from another table.


#-------------------------------------------------------------------------
#CLASS LISTS
;Bard
0,[Bard0]
1,[Bard1]
2,[Bard2]
3,[Bard3]
4,[Bard4]
5,[Bard5]
6,[Bard6]

;Cleric
0,[Cleric0]
1,[Cleric1]
2,[Cleric2]
3,[Cleric3]
4,[Cleric4]
5,[Cleric5]
6,[Cleric6]
7,[Cleric7]
8,[Cleric8]
9,[Cleric9]

;Druid
0,[Druid0]
1,[Druid1]
2,[Druid2]
3,[Druid3]
4,[Druid4]
5,[Druid5]
6,[Druid6]
7,[Druid7]
8,[Druid8]
9,[Druid9]

;Paladin
1,[Paladin1]
2,[Paladin2]
3,[Paladin3]
4,[Paladin4]

;Ranger
1,[Ranger1]
2,[Ranger2]
3,[Ranger3]
4,[Ranger4]

;Wizard
0,[Wizard0]
1,[Wizard1]
2,[Wizard2]
3,[Wizard3]
4,[Wizard4]
5,[Wizard5]
6,[Wizard6]
7,[Wizard7]
8,[Wizard8]
9,[Wizard9]

#-------------------------------------------------------------------------
#--------------------------------------------------------------------------

:Alignment
1,Chaos
1,Evil
1,Good
1,Law

# --------------------------------------------------------------------------
# Main Core Class Lists

;!Bard0
1,Dancing Lights
1,Daze
1,Detect Magic
1,Flare
1,Ghost Sound
1,Know Direction
1,Light
1,Lullaby
1,Mage Hand
1,Mending
1,Message
1,Open/Close
1,Prestidigitation
1,Read Magic
1,Resistance
1,Summon Instrument

;!Bard1
1,Alarm
1,Animate Rope
1,Cause Fear
1,Charm Person
1,Comprehend Languages
1,Confusion, Lesser
1,Cure Light Wounds
1,Detect Secret Doors
1,Disguise Self
1,Erase
1,Expeditious Retreat
1,Feather Fall
1,Grease
1,Hypnotism
1,Identify
1,Magic Mouth
1,Nystul's Magic Aura
1,Obscure Object
1,Remove Fear
1,Silent Image
1,Sleep
1,Summon Monster I|SummonType=monster| ([~Summon1])
1,Tasha's Hideous Laughter
1,Undetectable Alignment
1,Unseen Servant
1,Ventriloquism

;!Bard2
1,Alter Self
1,Animal Messenger
1,Animal Trance
1,Blindness/Deafness
1,Blur
1,Calm Emotions
1,Cat's Grace
1,Cure Moderate Wounds
1,Darkness
1,Daze Monster
1,Delay Poison
1,Detect Thoughts
1,Eagle's Splendor
1,Enthrall
1,Fox's Cunning
1,Glitterdust
1,Heroism
1,Hold Person
1,Hypnotic Pattern
1,Invisibility
1,Locate Object
1,Minor Image
1,Mirror Image
1,Misdirection
1,Pyrotechnics
1,Rage
1,Scare
1,Shatter
1,Silence
1,Sound Burst
1,Suggestion
1,Summon Monster II|SummonType=monster| ([~Summon2])
1,Summon Swarm
1,Tongues
1,Whispering Wind

;!Bard3
1,Blink
1,Charm Monster
1,Clairaudience/Clairvoyance
1,Confusion
1,Crushing Despair
1,Cure Serious Wounds
1,Daylight
1,Deep Slumber
1,Dispel Magic
1,Displacement
1,Fear
1,Gaseous Form
1,Geas, Lesser
1,Glibness
1,Good Hope
1,Haste
1,Illusory Script
1,Invisibility Sphere
1,Leomund's Tiny Hut
1,Major Image
1,Phantom Steed
1,Remove Curse
1,Scrying
1,Sculpt Sound
1,Secret Page
1,See Invisibility
1,Sepia Snake Sigil
1,Slow
1,Speak with Animals
1,Summon Monster III|SummonType=monster| ([~Summon3])

;!Bard4
1,Break Enchantment
1,Cure Critical Wounds
1,Detect Scrying
1,Dimension Door
1,Dominate Person
1,Freedom of Movement
1,Hallucinatory Terrain
1,Hold Monster
1,Invisisbility, Greater
1,Legend Lore
1,Leomund's Secure Shelter
1,Locate Creature
1,Modify Memory
1,Neutralize Poison
1,Rainbow Pattern
1,Repel Vermin
1,Shadow Conjuration
1,Shout
1,Speak with Plants
1,Summon Monster IV|SummonType=monster| ([~Summon4])
1,Zone of Silence

;!Bard5
1,Cure Light Wounds, Mass
1,Dispel Magic, Greater
1,Dream
1,False Vision
1,Heroism, Greater
1,Mind Fog
1,Mirage Arcana
1,Mislead
1,Nightmare
1,Persistent Image
1,Seeming
1,Shadow Evocation
1,Shadow Walk
1,Song of Discord
1,Suggestion, Mass
1,Summon Monster V|SummonType=monster| ([~Summon5])

;!Bard6
1,Analyze Dweomer
1,Animate Objects
1,Cat's Grace, Mass
1,Charm Monster, Mass
1,Cure Moderate Wounds, Mass
1,Eagle's Splendor, Mass
1,Eyebite
1,Find the Path
1,Fox's Cunning, Mass
1,Geas/Quest
1,Heroes' Feast
1,Otto's Irresistible Dance
1,Permanent Image
1,Project Image
1,Scrying, Greater
1,Shout, Greater
1,Summon Monster VI|SummonType=monster| ([~Summon6])
1,Sympathetic Vibration
1,Veil

;!Cleric0
